,games,gs,name,team,war,year,starter,height,weight,bmi,yoc
9328,41.0,2.0,Felix Heredia,Marlins,0.4,1998.0,rp,72,160,21.69753086419753,3.0
9329,69.0,0.0,Felix Heredia,Cubs,0.3,1999.0,rp,72,160,21.69753086419753,4.0
9330,74.0,0.0,Felix Heredia,Cubs,0.4,2000.0,rp,72,160,21.69753086419753,5.0
9331,48.0,0.0,Felix Heredia,Cubs,-0.2,2001.0,rp,72,160,21.69753086419753,6.0
9332,53.0,0.0,Felix Heredia,Blue Jays,0.0,2002.0,rp,72,160,21.69753086419753,7.0
9333,69.0,0.0,Felix Heredia,2 Teams,-0.1,2003.0,rp,72,160,21.69753086419753,8.0
9334,57.0,0.0,Felix Heredia,Reds,-0.1,2003.0,rp,72,160,21.69753086419753,8.0
9335,47.0,0.0,Felix Heredia,Yankees,-0.1,2004.0,rp,72,160,21.69753086419753,9.0
9336,3.0,0.0,Felix Heredia,Mets,0.0,2005.0,rp,72,160,21.69753086419753,10.0
9337,7.0,4.0,Gil Heredia,Giants,0.2,1991.0,sp,73,190,25.064740101332333,1.0
9338,20.0,5.0,Gil Heredia,2 Teams,-0.2,1992.0,rp,73,190,25.064740101332333,2.0
9339,13.0,4.0,Gil Heredia,Giants,-0.3,1992.0,rp,73,190,25.064740101332333,2.0
9340,20.0,9.0,Gil Heredia,Expos,1.0,1993.0,rp,73,190,25.064740101332333,3.0
9341,39.0,3.0,Gil Heredia,Expos,1.3,1994.0,rp,73,190,25.064740101332333,4.0
9342,40.0,18.0,Gil Heredia,Expos,2.4,1995.0,rp,73,190,25.064740101332333,5.0
9343,44.0,0.0,Gil Heredia,Rangers,0.3,1996.0,rp,73,190,25.064740101332333,6.0
9344,8.0,6.0,Gil Heredia,Athletics,1.0,1998.0,sp,73,190,25.064740101332333,8.0
9345,33.0,33.0,Gil Heredia,Athletics,4.2,1999.0,sp,73,190,25.064740101332333,9.0
9346,32.0,32.0,Gil Heredia,Athletics,2.6,2000.0,sp,73,190,25.064740101332333,10.0
9347,24.0,18.0,Gil Heredia,Athletics,-0.7,2001.0,sp,73,190,25.064740101332333,11.0
9348,2.0,2.0,Ubaldo Heredia,Expos,0.0,1987.0,sp,74,180,23.10810810810811,1.0
9349,6.0,0.0,Wilson Heredia,Rangers,-0.4,1995.0,rp,72,175,23.731674382716047,1.0
9350,10.0,0.0,Wilson Heredia,Rangers,-0.2,1997.0,rp,72,175,23.731674382716047,3.0
9351,17.0,0.0,Matt Herges,Dodgers,-0.1,1999.0,rp,72,200,27.12191358024691,1.0
9352,59.0,4.0,Matt Herges,Dodgers,1.5,2000.0,rp,72,200,27.12191358024691,2.0
9353,75.0,0.0,Matt Herges,Dodgers,0.5,2001.0,rp,72,200,27.12191358024691,3.0
9354,62.0,0.0,Matt Herges,Expos,-0.2,2002.0,rp,72,200,27.12191358024691,4.0
9355,67.0,0.0,Matt Herges,2 Teams,1.6,2003.0,rp,72,200,27.12191358024691,5.0
9356,40.0,0.0,Matt Herges,Padres,0.8,2003.0,rp,72,200,27.12191358024691,5.0
9357,70.0,0.0,Matt Herges,Giants,0.0,2004.0,rp,72,200,27.12191358024691,6.0
9358,28.0,0.0,Matt Herges,2 Teams,-0.5,2005.0,rp,72,200,27.12191358024691,7.0
9359,21.0,0.0,Matt Herges,Giants,-0.1,2005.0,rp,72,200,27.12191358024691,7.0
9360,66.0,0.0,Matt Herges,Marlins,0.3,2006.0,rp,72,200,27.12191358024691,8.0
9361,35.0,0.0,Matt Herges,Rockies,0.4,2007.0,rp,72,200,27.12191358024691,9.0
9362,58.0,0.0,Matt Herges,Rockies,0.4,2008.0,rp,72,200,27.12191358024691,10.0
9363,30.0,0.0,Matt Herges,2 Teams,0.2,2009.0,rp,72,200,27.12191358024691,11.0
9364,21.0,0.0,Matt Herges,Indians,0.2,2009.0,rp,72,200,27.12191358024691,11.0
9365,26.0,0.0,Dustin Hermanson,Padres,-0.9,1995.0,rp,75,195,24.370666666666665,1.0
9366,8.0,0.0,Dustin Hermanson,Padres,-0.1,1996.0,rp,75,195,24.370666666666665,2.0
9367,32.0,28.0,Dustin Hermanson,Expos,2.3,1997.0,sp,75,195,24.370666666666665,3.0
9368,32.0,30.0,Dustin Hermanson,Expos,3.1,1998.0,sp,75,195,24.370666666666665,4.0
9369,34.0,34.0,Dustin Hermanson,Expos,4.0,1999.0,sp,75,195,24.370666666666665,5.0
9370,38.0,30.0,Dustin Hermanson,Expos,1.4,2000.0,sp,75,195,24.370666666666665,6.0
9371,33.0,33.0,Dustin Hermanson,Cardinals,0.5,2001.0,sp,75,195,24.370666666666665,7.0
9372,12.0,1.0,Dustin Hermanson,Red Sox,0.0,2002.0,rp,75,195,24.370666666666665,8.0
9373,32.0,6.0,Dustin Hermanson,2 Teams,0.1,2003.0,rp,75,195,24.370666666666665,9.0
9374,23.0,0.0,Dustin Hermanson,Cardinals,-0.4,2003.0,rp,75,195,24.370666666666665,9.0
9375,47.0,18.0,Dustin Hermanson,Giants,1.7,2004.0,rp,75,195,24.370666666666665,10.0
9376,57.0,0.0,Dustin Hermanson,White Sox,1.3,2005.0,rp,75,195,24.370666666666665,11.0
9377,6.0,0.0,Dustin Hermanson,White Sox,-0.1,2006.0,rp,75,195,24.370666666666665,12.0
9378,27.0,0.0,Jesus Hernaiz,Phillies,-0.9,1974.0,rp,74,175,22.466216216216218,1.0
9379,6.0,3.0,Adrian Hernandez,Yankees,-0.5,2001.0,sp,74,185,23.75,1.0
9380,2.0,1.0,Adrian Hernandez,Yankees,-0.1,2002.0,sp,74,185,23.75,2.0
9381,6.0,1.0,Adrian Hernandez,Brewers,0.0,2004.0,rp,74,185,23.75,4.0
9382,19.0,0.0,Ariel Hernandez,Reds,-0.4,2017.0,rp,76,230,27.99342105263158,1.0
9383,3.0,3.0,Carlos Hernandez,Astros,0.5,2001.0,sp,70,145,20.8030612244898,1.0
9384,23.0,21.0,Carlos Hernandez,Astros,1.4,2002.0,sp,70,145,20.8030612244898,2.0
9385,9.0,9.0,Carlos Hernandez,Astros,-0.6,2004.0,sp,70,145,20.8030612244898,4.0
9386,9.0,0.0,Jeremy Hernandez,Padres,0.2,1991.0,rp,78,195,22.53205128205128,1.0
9387,26.0,0.0,Jeremy Hernandez,Padres,0.0,1992.0,rp,78,195,22.53205128205128,2.0
9388,70.0,0.0,Jeremy Hernandez,2 Teams,0.1,1993.0,rp,78,195,22.53205128205128,3.0
9389,21.0,0.0,Jeremy Hernandez,Padres,0.5,1993.0,rp,78,195,22.53205128205128,3.0
9390,21.0,0.0,Jeremy Hernandez,Marlins,0.2,1994.0,rp,78,195,22.53205128205128,4.0
9391,7.0,0.0,Jeremy Hernandez,Marlins,-0.2,1995.0,rp,78,195,22.53205128205128,5.0
9392,1.0,0.0,Livan Hernandez,Marlins,0.0,1996.0,rp,74,245,31.452702702702705,1.0
9393,17.0,17.0,Livan Hernandez,Marlins,1.9,1997.0,sp,74,245,31.452702702702705,2.0
9394,33.0,33.0,Livan Hernandez,Marlins,0.4,1998.0,sp,74,245,31.452702702702705,3.0
9395,30.0,30.0,Livan Hernandez,2 Teams,2.9,1999.0,sp,74,245,31.452702702702705,4.0
9396,20.0,20.0,Livan Hernandez,Marlins,1.6,1999.0,sp,74,245,31.452702702702705,4.0
9397,33.0,33.0,Livan Hernandez,Giants,4.5,2000.0,sp,74,245,31.452702702702705,5.0
9398,34.0,34.0,Livan Hernandez,Giants,2.3,2001.0,sp,74,245,31.452702702702705,6.0
9399,33.0,33.0,Livan Hernandez,Giants,2.7,2002.0,sp,74,245,31.452702702702705,7.0
9400,33.0,33.0,Livan Hernandez,Expos,4.4,2003.0,sp,74,245,31.452702702702705,8.0
9401,35.0,35.0,Livan Hernandez,Expos,4.4,2004.0,sp,74,245,31.452702702702705,9.0
9402,35.0,35.0,Livan Hernandez,Nationals,2.4,2005.0,sp,74,245,31.452702702702705,10.0
9403,34.0,34.0,Livan Hernandez,2 Teams,2.0,2006.0,sp,74,245,31.452702702702705,11.0
9404,24.0,24.0,Livan Hernandez,Nationals,1.0,2006.0,sp,74,245,31.452702702702705,11.0
9405,33.0,33.0,Livan Hernandez,Diamondbacks,0.2,2007.0,sp,74,245,31.452702702702705,12.0
9406,31.0,31.0,Livan Hernandez,2 Teams,0.9,2008.0,sp,74,245,31.452702702702705,13.0
9407,23.0,23.0,Livan Hernandez,Twins,1.0,2008.0,sp,74,245,31.452702702702705,13.0
9408,31.0,31.0,Livan Hernandez,2 Teams,1.6,2009.0,sp,74,245,31.452702702702705,14.0
9409,23.0,23.0,Livan Hernandez,Mets,0.8,2009.0,sp,74,245,31.452702702702705,14.0
9410,33.0,33.0,Livan Hernandez,Nationals,2.9,2010.0,sp,74,245,31.452702702702705,15.0
9411,29.0,29.0,Livan Hernandez,Nationals,1.8,2011.0,sp,74,245,31.452702702702705,16.0
9412,44.0,0.0,Livan Hernandez,2 Teams,-0.8,2012.0,rp,74,245,31.452702702702705,17.0
9413,18.0,0.0,Livan Hernandez,Braves,-0.3,2012.0,rp,74,245,31.452702702702705,17.0
9414,9.0,4.0,Manny Hernandez,Astros,0.0,1986.0,rp,72,150,20.341435185185187,1.0
9415,6.0,3.0,Manny Hernandez,Astros,0.4,1987.0,sp,72,150,20.341435185185187,2.0
9416,1.0,0.0,Manny Hernandez,Mets,0.0,1989.0,rp,72,150,20.341435185185187,4.0
9417,21.0,21.0,Orlando Hernandez,Yankees,3.4,1998.0,sp,74,220,28.243243243243246,1.0
9418,33.0,33.0,Orlando Hernandez,Yankees,3.4,1999.0,sp,74,220,28.243243243243246,2.0
9419,29.0,29.0,Orlando Hernandez,Yankees,2.4,2000.0,sp,74,220,28.243243243243246,3.0
9420,17.0,16.0,Orlando Hernandez,Yankees,0.1,2001.0,sp,74,220,28.243243243243246,4.0
9421,24.0,22.0,Orlando Hernandez,Yankees,3.1,2002.0,sp,74,220,28.243243243243246,5.0
9422,15.0,15.0,Orlando Hernandez,Yankees,1.7,2004.0,sp,74,220,28.243243243243246,7.0
9423,24.0,22.0,Orlando Hernandez,White Sox,1.3,2005.0,sp,74,220,28.243243243243246,8.0
9424,29.0,29.0,Orlando Hernandez,2 Teams,2.7,2006.0,sp,74,220,28.243243243243246,9.0
9425,9.0,9.0,Orlando Hernandez,Diamondbacks,0.7,2006.0,sp,74,220,28.243243243243246,9.0
9426,27.0,24.0,Orlando Hernandez,Mets,1.4,2007.0,sp,74,220,28.243243243243246,10.0
9427,1.0,1.0,Pedro Hernandez,White Sox,-0.2,2012.0,sp,70,210,30.12857142857143,1.0
9428,14.0,12.0,Pedro Hernandez,Twins,-0.4,2013.0,sp,70,210,30.12857142857143,2.0
9429,1.0,1.0,Pedro Hernandez,Rockies,0.1,2014.0,sp,70,210,30.12857142857143,3.0
9430,46.0,0.0,Ramon Hernandez,Braves,-0.1,1967.0,rp,69,170,25.10186935517748,1.0
9431,8.0,0.0,Ramon Hernandez,Cubs,0.0,1968.0,rp,69,170,25.10186935517748,2.0
9432,10.0,0.0,Ramon Hernandez,Pirates,0.3,1971.0,rp,69,170,25.10186935517748,5.0
9433,53.0,0.0,Ramon Hernandez,Pirates,0.6,1972.0,rp,69,170,25.10186935517748,6.0
9434,59.0,0.0,Ramon Hernandez,Pirates,1.0,1973.0,rp,69,170,25.10186935517748,7.0
9435,58.0,0.0,Ramon Hernandez,Pirates,0.7,1974.0,rp,69,170,25.10186935517748,8.0
9436,46.0,0.0,Ramon Hernandez,Pirates,1.2,1975.0,rp,69,170,25.10186935517748,9.0
9437,39.0,0.0,Ramon Hernandez,2 Teams,-0.1,1976.0,rp,69,170,25.10186935517748,10.0
9438,37.0,0.0,Ramon Hernandez,Pirates,-0.2,1976.0,rp,69,170,25.10186935517748,10.0
9439,18.0,0.0,Ramon Hernandez,2 Teams,-0.2,1977.0,rp,69,170,25.10186935517748,11.0
9440,6.0,0.0,Ramon Hernandez,Cubs,0.0,1977.0,rp,69,170,25.10186935517748,11.0
9441,21.0,0.0,Rudy Hernandez,Senators,0.1,1960.0,rp,75,185,23.120888888888892,1.0
9442,7.0,0.0,Rudy Hernandez,Senators,0.2,1961.0,rp,75,185,23.120888888888892,2.0
9443,12.0,12.0,Runelvys Hernandez,Royals,1.2,2002.0,sp,73,205,27.043535372490147,1.0
9444,16.0,16.0,Runelvys Hernandez,Royals,1.0,2003.0,sp,73,205,27.043535372490147,2.0
9445,29.0,29.0,Runelvys Hernandez,Royals,1.1,2005.0,sp,73,205,27.043535372490147,4.0
9446,21.0,21.0,Runelvys Hernandez,Royals,-0.6,2006.0,sp,73,205,27.043535372490147,5.0
9447,4.0,4.0,Runelvys Hernandez,Astros,-0.1,2008.0,sp,73,205,27.043535372490147,7.0
9448,67.0,1.0,Willie Hernandez,Cubs,1.6,1977.0,rp,75,180,22.496000000000002,1.0
9449,54.0,0.0,Willie Hernandez,Cubs,-0.4,1978.0,rp,75,180,22.496000000000002,2.0
9450,51.0,2.0,Willie Hernandez,Cubs,0.0,1979.0,rp,75,180,22.496000000000002,3.0
9451,53.0,7.0,Willie Hernandez,Cubs,0.8,1980.0,rp,75,180,22.496000000000002,4.0
9452,12.0,0.0,Willie Hernandez,Cubs,0.3,1981.0,rp,75,180,22.496000000000002,5.0
9453,75.0,0.0,Willie Hernandez,Cubs,1.4,1982.0,rp,75,180,22.496000000000002,6.0
9454,74.0,1.0,Willie Hernandez,2 Teams,1.4,1983.0,rp,75,180,22.496000000000002,7.0
9455,11.0,1.0,Willie Hernandez,Cubs,0.5,1983.0,rp,75,180,22.496000000000002,7.0
9456,80.0,0.0,Willie Hernandez,Tigers,3.2,1984.0,rp,75,180,22.496000000000002,8.0
9457,74.0,0.0,Willie Hernandez,Tigers,1.7,1985.0,rp,75,180,22.496000000000002,9.0
9458,64.0,0.0,Willie Hernandez,Tigers,0.8,1986.0,rp,75,180,22.496000000000002,10.0
9459,45.0,0.0,Willie Hernandez,Tigers,-0.1,1987.0,rp,75,180,22.496000000000002,11.0
9460,63.0,0.0,Willie Hernandez,Tigers,0.1,1988.0,rp,75,180,22.496000000000002,12.0
9461,32.0,0.0,Willie Hernandez,Tigers,0.0,1989.0,rp,75,180,22.496000000000002,13.0
9462,7.0,0.0,Xavier Hernandez,Blue Jays,-0.1,1989.0,rp,74,185,23.75,1.0
9463,34.0,1.0,Xavier Hernandez,Astros,-0.8,1990.0,rp,74,185,23.75,2.0
9464,32.0,6.0,Xavier Hernandez,Astros,0.4,1991.0,rp,74,185,23.75,3.0
9465,77.0,0.0,Xavier Hernandez,Astros,1.1,1992.0,rp,74,185,23.75,4.0
9466,72.0,0.0,Xavier Hernandez,Astros,2.1,1993.0,rp,74,185,23.75,5.0
9467,31.0,0.0,Xavier Hernandez,Yankees,-0.1,1994.0,rp,74,185,23.75,6.0
9468,59.0,0.0,Xavier Hernandez,Reds,0.9,1995.0,rp,74,185,23.75,7.0
9469,61.0,0.0,Xavier Hernandez,2 Teams,0.0,1996.0,rp,74,185,23.75,8.0
9470,3.0,0.0,Xavier Hernandez,Reds,-0.2,1996.0,rp,74,185,23.75,8.0
9471,44.0,0.0,Xavier Hernandez,Rangers,-0.1,1997.0,rp,74,185,23.75,9.0
9472,46.0,0.0,Xavier Hernandez,Rangers,0.3,1998.0,rp,74,185,23.75,10.0
9473,14.0,0.0,Yoel Hernandez,Phillies,0.2,2007.0,rp,74,210,26.959459459459456,1.0
9474,47.0,0.0,David Herndon,Phillies,0.3,2010.0,rp,77,230,27.271040647664023,1.0
9475,45.0,0.0,David Herndon,Phillies,-0.6,2011.0,rp,77,230,27.271040647664023,2.0
9476,5.0,0.0,David Herndon,Phillies,0.1,2012.0,rp,77,230,27.271040647664023,3.0
9477,12.0,8.0,Junior Herndon,Padres,-0.2,2001.0,sp,73,190,25.064740101332333,1.0
9478,5.0,0.0,Alex Herrera,Indians,0.1,2002.0,rp,71,190,26.496726839912714,1.0
9479,10.0,0.0,Alex Herrera,Indians,-0.4,2003.0,rp,71,190,26.496726839912714,2.0
9480,2.0,0.0,Ronald Herrera,Yankees,-0.1,2017.0,rp,71,185,25.799444554651853,1.0
9481,5.0,5.0,Yoslan Herrera,Pirates,0.1,2008.0,sp,74,200,25.675675675675674,1.0
9482,20.0,0.0,Yoslan Herrera,Angels,0.1,2014.0,rp,74,200,25.675675675675674,7.0
9483,40.0,0.0,Frank Herrmann,Indians,0.0,2010.0,rp,76,220,26.77631578947369,1.0
9484,40.0,0.0,Frank Herrmann,Indians,0.1,2011.0,rp,76,220,26.77631578947369,2.0
9485,15.0,0.0,Frank Herrmann,Indians,0.2,2012.0,rp,76,220,26.77631578947369,3.0
9486,14.0,0.0,Frank Herrmann,Phillies,-0.6,2016.0,rp,76,220,26.77631578947369,7.0
9487,8.0,0.0,Orel Hershiser,Dodgers,-0.1,1983.0,rp,75,190,23.745777777777775,1.0
9488,45.0,20.0,Orel Hershiser,Dodgers,4.0,1984.0,rp,75,190,23.745777777777775,2.0
9489,36.0,34.0,Orel Hershiser,Dodgers,5.4,1985.0,sp,75,190,23.745777777777775,3.0
9490,35.0,35.0,Orel Hershiser,Dodgers,3.6,1986.0,sp,75,190,23.745777777777775,4.0
9491,37.0,35.0,Orel Hershiser,Dodgers,5.6,1987.0,sp,75,190,23.745777777777775,5.0
9492,35.0,34.0,Orel Hershiser,Dodgers,4.0,1988.0,sp,75,190,23.745777777777775,6.0
9493,35.0,33.0,Orel Hershiser,Dodgers,5.6,1989.0,sp,75,190,23.745777777777775,7.0
9494,4.0,4.0,Orel Hershiser,Dodgers,0.7,1990.0,sp,75,190,23.745777777777775,8.0
9495,21.0,21.0,Orel Hershiser,Dodgers,2.5,1991.0,sp,75,190,23.745777777777775,9.0
9496,33.0,33.0,Orel Hershiser,Dodgers,2.3,1992.0,sp,75,190,23.745777777777775,10.0
9497,33.0,33.0,Orel Hershiser,Dodgers,3.0,1993.0,sp,75,190,23.745777777777775,11.0
9498,21.0,21.0,Orel Hershiser,Dodgers,1.1,1994.0,sp,75,190,23.745777777777775,12.0
9499,26.0,26.0,Orel Hershiser,Indians,2.5,1995.0,sp,75,190,23.745777777777775,13.0
9500,33.0,33.0,Orel Hershiser,Indians,3.8,1996.0,sp,75,190,23.745777777777775,14.0
9501,32.0,32.0,Orel Hershiser,Indians,1.4,1997.0,sp,75,190,23.745777777777775,15.0
9502,34.0,34.0,Orel Hershiser,Giants,1.3,1998.0,sp,75,190,23.745777777777775,16.0
9503,32.0,32.0,Orel Hershiser,Mets,1.9,1999.0,sp,75,190,23.745777777777775,17.0
9504,10.0,6.0,Orel Hershiser,Dodgers,-0.5,2000.0,sp,75,190,23.745777777777775,18.0
9505,11.0,5.0,Joe Hesketh,Expos,0.8,1984.0,rp,74,170,21.824324324324323,1.0
9506,25.0,25.0,Joe Hesketh,Expos,3.3,1985.0,sp,74,170,21.824324324324323,2.0
9507,15.0,15.0,Joe Hesketh,Expos,0.7,1986.0,sp,74,170,21.824324324324323,3.0
9508,18.0,0.0,Joe Hesketh,Expos,0.3,1987.0,rp,74,170,21.824324324324323,4.0
9509,60.0,0.0,Joe Hesketh,Expos,1.2,1988.0,rp,74,170,21.824324324324323,5.0
9510,43.0,0.0,Joe Hesketh,Expos,-0.1,1989.0,rp,74,170,21.824324324324323,6.0
9511,45.0,2.0,Joe Hesketh,3 Teams,0.2,1990.0,rp,74,170,21.824324324324323,7.0
9512,2.0,0.0,Joe Hesketh,Expos,0.0,1990.0,rp,74,170,21.824324324324323,7.0
9513,39.0,17.0,Joe Hesketh,Red Sox,1.3,1991.0,rp,74,170,21.824324324324323,8.0
9514,30.0,25.0,Joe Hesketh,Red Sox,1.9,1992.0,sp,74,170,21.824324324324323,9.0
9515,28.0,5.0,Joe Hesketh,Red Sox,0.3,1993.0,rp,74,170,21.824324324324323,10.0
9516,25.0,20.0,Joe Hesketh,Red Sox,2.3,1994.0,sp,74,170,21.824324324324323,11.0
9517,18.0,0.0,Keith Hessler,Diamondbacks,-0.3,2015.0,rp,76,244,29.697368421052637,1.0
9518,17.0,0.0,Keith Hessler,2 Teams,-0.2,2016.0,rp,76,244,29.697368421052637,2.0
9519,2.0,0.0,Keith Hessler,Diamondbacks,0.0,2016.0,rp,76,244,29.697368421052637,2.0
9520,3.0,1.0,Chris Heston,Giants,0.0,2014.0,rp,75,195,24.370666666666665,1.0
9521,31.0,31.0,Chris Heston,Giants,1.4,2015.0,sp,75,195,24.370666666666665,2.0
9522,4.0,0.0,Chris Heston,Giants,-0.1,2016.0,rp,75,195,24.370666666666665,3.0
9523,3.0,1.0,Chris Heston,2 Teams,-0.3,2017.0,rp,75,195,24.370666666666665,4.0
9524,2.0,1.0,Chris Heston,Mariners,-0.3,2017.0,sp,75,195,24.370666666666665,4.0
9525,12.0,11.0,Eric Hetzel,Red Sox,-0.1,1989.0,sp,75,175,21.871111111111112,1.0
9526,9.0,8.0,Eric Hetzel,Red Sox,0.2,1990.0,sp,75,175,21.871111111111112,2.0
9527,1.0,0.0,Greg Heydeman,Dodgers,0.0,1973.0,rp,72,180,24.409722222222225,1.0
9528,23.0,23.0,Greg Hibbard,White Sox,2.2,1989.0,sp,72,190,25.765817901234566,1.0
9529,33.0,33.0,Greg Hibbard,White Sox,3.5,1990.0,sp,72,190,25.765817901234566,2.0
9530,32.0,29.0,Greg Hibbard,White Sox,1.0,1991.0,sp,72,190,25.765817901234566,3.0
9531,31.0,28.0,Greg Hibbard,White Sox,1.2,1992.0,sp,72,190,25.765817901234566,4.0
9532,31.0,31.0,Greg Hibbard,Cubs,2.2,1993.0,sp,72,190,25.765817901234566,5.0
9533,15.0,14.0,Greg Hibbard,Mariners,0.6,1994.0,sp,72,190,25.765817901234566,6.0
9534,0.0,0.0,Jim Hibbs,Angels,-0.1,1967.0,rp,72,190,25.765817901234566,1.0
9535,17.0,6.0,Bryan Hickerson,Giants,0.9,1991.0,rp,74,203,26.060810810810814,1.0
9536,61.0,1.0,Bryan Hickerson,Giants,0.9,1992.0,rp,74,203,26.060810810810814,2.0
9537,47.0,15.0,Bryan Hickerson,Giants,0.6,1993.0,rp,74,203,26.060810810810814,3.0
9538,28.0,14.0,Bryan Hickerson,Giants,-0.7,1994.0,sp,74,203,26.060810810810814,4.0
9539,56.0,0.0,Bryan Hickerson,2 Teams,-0.2,1995.0,rp,74,203,26.060810810810814,5.0
9540,38.0,0.0,Bryan Hickerson,Cubs,0.2,1995.0,rp,74,203,26.060810810810814,5.0
9541,41.0,0.0,Kevin Hickey,White Sox,-0.1,1981.0,rp,73,200,26.383936948770877,1.0
9542,60.0,0.0,Kevin Hickey,White Sox,0.7,1982.0,rp,73,200,26.383936948770877,2.0
9543,23.0,0.0,Kevin Hickey,White Sox,-0.8,1983.0,rp,73,200,26.383936948770877,3.0
9544,51.0,0.0,Kevin Hickey,Orioles,0.1,1989.0,rp,73,200,26.383936948770877,9.0
9545,37.0,0.0,Kevin Hickey,Orioles,-0.1,1990.0,rp,73,200,26.383936948770877,10.0
9546,19.0,0.0,Kevin Hickey,Orioles,-0.2,1991.0,rp,73,200,26.383936948770877,11.0
9547,12.0,0.0,Jesse Hickman,Athletics,-0.1,1965.0,rp,74,186,23.87837837837838,1.0
9548,1.0,0.0,Jesse Hickman,Athletics,0.0,1966.0,rp,74,186,23.87837837837838,2.0
9549,7.0,10.0,Jim Hickman,Dodgers,0.1,1967.0,sp,76,205,24.950657894736842,1.0
9550,22.0,23.0,Jim Hickman,Cubs,0.4,1968.0,sp,76,205,24.950657894736842,2.0
9551,38.0,54.0,Jim Hickman,Cubs,1.1,1969.0,sp,76,205,24.950657894736842,3.0
9552,102.0,115.0,Jim Hickman,Cubs,5.1,1970.0,sp,76,205,24.950657894736842,4.0
9553,50.0,60.0,Jim Hickman,Cubs,0.8,1971.0,sp,76,205,24.950657894736842,5.0
9554,65.0,64.0,Jim Hickman,Cubs,2.2,1972.0,sp,76,205,24.950657894736842,6.0
9555,27.0,20.0,Jim Hickman,Cubs,-0.2,1973.0,sp,76,205,24.950657894736842,7.0
9556,5.0,4.0,Jim Hickman,Cardinals,0.5,1974.0,sp,76,205,24.950657894736842,8.0
9557,42.0,1.0,Dennis Higgins,White Sox,0.4,1966.0,rp,76,190,23.125,1.0
9558,9.0,0.0,Dennis Higgins,White Sox,-0.2,1967.0,rp,76,190,23.125,2.0
9559,59.0,0.0,Dennis Higgins,Senators,-0.5,1968.0,rp,76,190,23.125,3.0
9560,55.0,0.0,Dennis Higgins,Senators,-0.2,1969.0,rp,76,190,23.125,4.0
9561,58.0,0.0,Dennis Higgins,Indians,0.5,1970.0,rp,76,190,23.125,5.0
9562,3.0,0.0,Dennis Higgins,Cardinals,0.2,1971.0,rp,76,190,23.125,6.0
9563,15.0,1.0,Dennis Higgins,Cardinals,0.0,1972.0,rp,76,190,23.125,7.0
9564,32.0,30.0,Teddy Higuera,Brewers,3.0,1985.0,sp,70,178,25.537551020408163,1.0
9565,34.0,34.0,Teddy Higuera,Brewers,5.1,1986.0,sp,70,178,25.537551020408163,2.0
9566,35.0,35.0,Teddy Higuera,Brewers,6.7,1987.0,sp,70,178,25.537551020408163,3.0
9567,31.0,31.0,Teddy Higuera,Brewers,5.9,1988.0,sp,70,178,25.537551020408163,4.0
9568,22.0,22.0,Teddy Higuera,Brewers,2.2,1989.0,sp,70,178,25.537551020408163,5.0
9569,27.0,27.0,Teddy Higuera,Brewers,3.0,1990.0,sp,70,178,25.537551020408163,6.0
9570,7.0,6.0,Teddy Higuera,Brewers,1.1,1991.0,sp,70,178,25.537551020408163,7.0
9571,8.0,8.0,Teddy Higuera,Brewers,0.3,1993.0,sp,70,178,25.537551020408163,9.0
9572,17.0,12.0,Teddy Higuera,Brewers,-0.5,1994.0,sp,70,178,25.537551020408163,10.0
9573,6.0,0.0,Tom Hilgendorf,Cardinals,0.1,1969.0,rp,73,190,25.064740101332333,1.0
9574,23.0,0.0,Tom Hilgendorf,Cardinals,0.2,1970.0,rp,73,190,25.064740101332333,2.0
9575,19.0,5.0,Tom Hilgendorf,Indians,0.1,1972.0,rp,73,190,25.064740101332333,4.0
9576,48.0,1.0,Tom Hilgendorf,Indians,0.4,1973.0,rp,73,190,25.064740101332333,5.0
9577,35.0,0.0,Tom Hilgendorf,Indians,-0.4,1974.0,rp,73,190,25.064740101332333,6.0
9578,53.0,0.0,Tom Hilgendorf,Phillies,0.4,1975.0,rp,73,190,25.064740101332333,7.0
9579,6.0,0.0,Erik Hiljus,Tigers,-0.2,1999.0,rp,77,230,27.271040647664023,1.0
9580,3.0,0.0,Erik Hiljus,Tigers,0.0,2000.0,rp,77,230,27.271040647664023,2.0
9581,16.0,11.0,Erik Hiljus,Athletics,1.5,2001.0,sp,77,230,27.271040647664023,3.0
9582,9.0,9.0,Erik Hiljus,Athletics,-0.2,2002.0,sp,77,230,27.271040647664023,4.0
9583,36.0,32.0,Donnie Hill,Angels,-0.2,1990.0,sp,70,160,22.955102040816325,1.0
9584,36.0,20.0,Donnie Hill,Angels,0.6,1991.0,sp,70,160,22.955102040816325,2.0
9585,7.0,2.0,Donnie Hill,Twins,0.3,1992.0,rp,70,160,22.955102040816325,3.0
9586,1.0,1.0,Garry Hill,Braves,-0.1,1969.0,sp,74,195,25.033783783783786,1.0
9587,10.0,0.0,Jeremy Hill,Royals,0.0,2002.0,rp,71,200,27.891291410434434,1.0
9588,1.0,0.0,Jeremy Hill,Royals,0.0,2003.0,rp,71,200,27.891291410434434,2.0
9589,4.0,1.0,Ken Hill,Cardinals,0.1,1988.0,rp,74,175,22.466216216216218,1.0
9590,33.0,33.0,Ken Hill,Cardinals,1.8,1989.0,sp,74,175,22.466216216216218,2.0
